"   This flight was booked through Virgin but they didn't do flights from Manchester to New York, so they use Delta Air Lines. My daughter and I were sat on seats behind the seats where the exits were and it was very cold as is usual. The blankets provided were not adequate to keep out the cold even though we had a couple each. The seatbelt sign was on for a while after take off but people were walking up and down and the staff didn't say anything to them. The exit area was blocked with litter but the staff did not make any attempt clear it away. The food was not worth eating, it was cold, dry and hard. I felt as though I was flying with a second rate airline, the cabin staff didn't speak and look thoroughly miserable. Not a good experience flying with Delta."
"   This is my 4th and last reservation with Delta. The prior 3 reservations were all late, I missed my connections and had to wait hours for the next plane. The last straw was today 8/14/17. My son is in the military and is coming home on leave. Delta decides to delay a plane with approximately 25 people for 3 hours because ""a flight attendant got lost"". So needless to say, my son missed his first connection, now will miss the second connection (and last flight to Florida by the way) and now has to stay at the airport until the next flight after 8am tomorrow. Ladies and gentlemen, that is how Delta rewards our men and women who serve in the military. "
"   This was a very frustrating experience. There was a delay of three hours in Charlotte. There were four delays (and reschedulings) in all. There was very little explanation given for the delays. For the second delay, the passengers had actually completely boarded, and then we were told to disembark. When we finally got on the plane - three hours late, the pilot gave a very brief (and disingenuous) apology and then said, ""Well, it is what it is."" The rest of the flight staff never apologized, nor did anyone at any time offer anything in the way of a perk (food, beverage, etc.) or mention anything about any compensation for passengers. This is the very last time I fly American. "
"   This was an awful experience. American Airlines ""business class"" is a rip off. Given the choice just a few hours before boarding to ""upgrade"" to business class for $80 USD for the first leg of my journey, I thought it seemed like a good idea - wrong! My $80 upgrade bought me a slightly larger seat and 1 premium beer! There was no food, other than a snackbar served on the 4-hour flight between Merida and Miami, and then when I had a 3-hour layover in Miami before getting my connecting fight, my first class ticket wouldn't even give me access to the premium lounge, which was the principal reason I had upgraded! This was a total rip-off and maddening."
"   Though a frequent traveler this was my first experience with Delta flying from New Orleans to San Antonio via Atlanta. I found the staff courteous and professional. The aircraft carrier was very clean and comfortable. Unfortunately on my return the flight schedule got botched up because of bad weather in Atlanta. I had an international flight early the next morning, I went up to the service person who was prompt and courteous to re route me via Houston. He put me on United Airlines and I reached my destination 1 hour ahead of my actual itinerary. "
"   Tokyo Haneda to Los Angeles. Bad food, bad service, always delayed. Not worth the money. I'd rather take asian airlines for international flights.  Not worth your money. Again not even comfortable. Never for a more than 5 hour flight."
"   Tokyo Narita to Chicago return. I had apprehensions but prices were lower than Asian carriers with significantly shorter travel time including domestic connection in Japan. Online check in for feeder flights with Japan Airlines not possible, but could change and select seat for longhaul both ways. Window on the way there, legroom rather tight as mentioned in other reviews, but bearable as seats are slim (I am 6'6"" or almost 2m). On the way back, had an aisle seat but a crew member was nice enough to let me sit on 18K/L which were both unoccupied. While most crew members just did the bare necessary, service was overall fine, and especially on the way back some of the crew were genuinely friendly and seemed to enjoy their work, especially the more senior crew members, contrary to what I expected from other reviews. Food was alright (except for horrible, cold, way too salty mid-flight sandwiches) somewhat better out of NRT, soft drinks, wine, and several beers free. Three drink rounds per meal were plenty. Entertainment system responsive and with good choice, all flights on time. Can't find much fault with AA overall and would fly them again for the right price."
"   Tokyo Narita to Detroit on the Boeing 747-400. First time flying with Delta Air Lines and having very low expectations with US carriers, I was surprised with Delta. The food, IFE, and ameneties provided were much better than expected. The two veteran crew serving my side were really friendly and interactive with passengers. The crew on the opposite aisle were grumpy and not smiling."
"   Tucson to Copenhagen via Atlanta / Paris. I was on a 3 day trip to Copenhagen, Denmark to meet my family, my sister came from London and brother came from Sri Lanka to meet me. I bought the ticket with KLM, but the flight was cancelled and they reschedule my ticket with Delta. My bags were checked in at Tucson to Copenhagen via Atlanta and Paris. However, from the beginning, I had bad experiences, at the check in desk two ladies refused to let me board saying that I do not have a valid visa to travel to France even though I produce them my Danish resident permit which is valid for all Schengen states. They simply gave my passport back saying that I cannot travel to France without a valid visa. (I am a Sri Lankan passport holder with a Danish resident permit). I had to speak to their supervisor, and he issued the boarding passes to only to Paris. Enquired him about the boarding pass from Paris to Copenhagen, he said I can get it from the machine once I arrived in Paris. When I arrived in Paris I tried to print my boarding pass, but I was not able to print it due to the fact that they find my flight reservation CDG to CPH. I had to rush to Air France customer service, and they said Delta has not issued my ticket from CDG to CPH while rescheduling my ticket. After 20 minutes thanks to Air France staff they gave my boarding pass. Once I arrived in Copenhagen my baggage did not appear. Then I asked for assistance at CPH lost baggage services to locate my baggage, and they informed me that they have no record after Atlanta. They asked me to contact Delta customer services agents. I contacted them and they were simply reading back to me what is on the Delta website and asked me to wait or either file a lost baggage complain.  As per the telephone conversation with Delta baggage services on Saturday, they said they will deliver the baggage to my United States address as they do not have information regarding my baggage. Saturday the 10th December around 10.30pm they rang me and informed me that my baggage arrived at CPH and they are going to deliver it to my hotel. However, I could not hand over those to him as baggage was delivered to me around 11.00pm Danish time Saturday the 10th December, after my brother left Copenhagen. He flew back to Sri Lanka on the 10th December. I was really stressed out as I had to carry the Christmas gifts back to the US and I have no other way to deliver the gifts before Christmas. Moreover, I have to carry that 16kg back to Denmark next time. I asked them for extra compensation as they ruined my holiday as well as I have to find another way of sending the stuff to my family which I already bought for them. I don't think anyone would spend the US $1200 just for 3 days travel if the trip is not really important. Due to their mistake, my holiday was ruined and I could not fulfil the purpose of my travel. I am very disappointed with this Airline and I will avoid flying Delta again.."
"   Virginia Beach to Chicago via Charlotte. About 50-60% of the time there is an issue. Typically, a delay. My latest experience not only included a delay, a cancellation, and then a flight change to one full day later, it also included a 3 hour cluster-you-know-what of uncertainty as to where our baggage was. The ticket tracing system was completely usesless and when I attempted to speak to one of their robotic customer service reps, I was told that there was nothing that could be done and that my bags would be available the next day in Chicago. (We were trapped in Charlotte for the night). The issue is that at the time of flight change to make up for the cancellation, we were guaranteed by an AA rep that our baggage would be released upon arrival in Charollette. When trying to explain this to the baggage service rep, I was told I was wrong, and that nobody could go get the bag for over 5 hours. There are many more details surrounding the disrespectful way that the baggage claim rep handled the situation but my qualm is with the rip-off that is AA as an organization""."
"   Was due to fly from Asheville to St Louis via Atlanta. Kudos to ground staff of Delta Flight 5226 for working hard to get passengers revised flights after a delay. Staff were courteous, professional, patient, and went above and beyond to assist passengers. Thanks for the extra snacks and smiles. Delta folks in Asheville NC are top- notch."
"   Was due to fly from Buffalo to Minneapolis. My flight was cancelled one hour before the departure time, I then sat on hold for another hour before their phone system hung up on me. I would never recomend flying Delta to anyone, but since they are a large company it seems there is no other option. I dont understand why the customer service is so bad for such a large company. Delta wasted my time."
"   Washington DC to Houston via Atlanta. Delayed start at Washington DC due to technical snag. but Delta let the passengers out of aircraft into terminal and provided refreshments. Due to about 90 mins delayed departure, my connecting flight to Houston missed, but was pleasantly surprised upon landing they were prepared to lodge us overnight and give the next day connecting flight with an apology. Liked the overnight stay in Atlanta in Holiday Inn, following day was promptly picked up from hotel to airport. Overall satisfied with Delta hospitality and sensitivity."
"   Washington to Los Angeles. Thanks Delta. My boyfriend and I will check to book with Delta first for the air excellent choice they give customer's  - complimentary light dinner with 3 or 4 great choices, as well as snacks and beverage choices. We enjoyed the free headphones with a large selection of the latest movies and television shows, each seat has it's own tv. My boyfriend stated he is getting Delta Credit Card to earn flying points as well. Delta, thank you for treating us like human beings and not a cash machine. You stand out from the airlines want to nickel and dime and treat their customers as cash machines instead of human beings. "
   Washington to New York. Delta Air Lines a great for a short haul flight because they gave me what I expect. Although there was no food because it is only short haul I never felt bored. The seat was good and it has enough legroom. The cabin is clean and the flight attendant funny and very accommodating.
"   Washington to West Palm Beach via Atlanta. Just got off a flight where the flight attendants talked on the intercom almost the whole flight. And the volume was so loud my ears are ringing and I have a pounding headache. Never before have I been on such an annoying flight where you couldn't relax, rest, watch a movie, or read because of the incessant talking on the overhead announcer speaker about nothing. When we got off the plane, the person I was traveling with expressed the same frustration. The flights attendants need to shut up! I would much rather fly Southwest where you can actually enjoy your flight!"
"   We are happy to report an excellent experience with American Airlines. We took a long-anticipated vacation to D.C. and the flight there was on time and very nice to inexperienced travelers. The flight was good and we were comfortable. They handed out snacks and a drink to passengers. Unfortunately, our trip was cut short due to an unexpected death in the family. My mom had also been hospitalized after learning of the death, so I just wanted to get home asap. I called American Airlines to help change our plans for an emergency flight home, and the woman who helped us was so kind and patient as we were still reeling from the news and trying to make a decision whether to take an early flight with a layover or take one in the afternoon. They waived change fees that would have been over $400 and just charged us less than $20 for the difference in the ticket costs. The woman from American Airlines handled everything, and got us home at the earliest possible time we could get out. We are inexperienced fliers and have never had a transfer. The ticket agents helped us figure everything out. When our flight was delayed due to weather I started to panic for fear of missing out connecting flight, and the steward was so helpful and kind - The transfer ended up getting off and then getting back on the same plane so we didn't have to worry about missing the connecting plane! Thank you American Airlines - we felt like people, never like sheep. "
"   We booked our trip from Dallas to New York La Guardia in the spring. We received confirmation immediately. We received a notice for change of flight in October, with the same confirmation number. 2 days before our December 17th flight, received instructions to choose our seats. When my husband attempted to choose our seats and check in, he was told that my seat was on standby. I immediately began to panic. He called the airline to correct the obvious mistake, only to be told that we needed to upgrade to premium seats that cost an added $60. We had no other choice since our original seats had been given away. As we were about to board, the attendant said that our seats were not premium. We ended up in economy as originally assigned, plus we were out an additional $60. We were economy on the way home also. This experience was stressful. I cried, not knowing multiple times if we were going to actually have a seat that had been guaranteed months before! I will not fly this airline again since they were unapologetic and offered nothing to compensate our stress or the extra money that we paid to guarantee a seat."
   We decided to fly from NYC to Miami return with because we had a coupon from an earlier flight we had to cancel. It was just a small amount they gave us back but we thought it's worth it to use it. But after what happened to us on august 2 we will never book with delta again. Our plane was scheduled for 7:02 pm (August 2nd) but then they kept delaying the flight for 3 hours and it kept getting more. Around 8 we saw that other flights would depart earlier then ours (by that time 12:30) so we tried to check if there were other seats available on other planes ! That was the time when we read that the flight got cancelled! We did not get informed by delta nothing! It was not even on the board. So we went to the gate agent to talk with them but the people we talked to didn't understand our situation at all.  We literally had to beg them to help us. My boyfriend called the number they gave us to at least get a coupon or anything that could help us out. But nothing. Even when I asked them for blankets they got mad. Just because we didn't want to accept that they are allowed to treat us like that just because the flight got canceled due bad weather conditions in New York.  Now was the time we gave up hope and decided to stay next to other people sleeping on the Floor waiting for our flight to depart at 11:10 am! Which means we spent more than 16hours at the airport waiting to fly to Atlanta before we finally got the chance to fly back to New York. In Miami we ended up sleeping on a bench. But the benches there are the hardest I ever sat on so it was pretty much impossible to sleep. I swear that was the first and definitely the last time in my life I fly with delta. Unbelievable - I don't know where the humanity went!
"   We flew from Detroit, connected in JFK and final destination Punta Cana, upon arrival at the gate at JFK for the connecting flight via Delta we needed to check in at the gate because boarding passes were not available at departure city. The representatives were great and very professional at the JFK gate B22 -  very patient and professional and got my and my wife to sit together even though the flight was already boarding upon our arrival at the gate."
"   Well this is my first and will be my last time flying American Airlines. I am on the plane as we speak to fly from Toronto to New York LaGuardia. Just got a notification that the plane will not depart until 07.30 as opposed to the 06.30 scheduled time. And to be quite honest, I already wasn’t too pleased by the counter staff at YYZ. They were extremely slow and did not seem very motivated to do their job. Seemed liked they were taking their sweet old time despite the long line up. I’ve never experienced anything so slow when travelling with other airlines. Another gentleman in the line also complained how slow the check in staff were. Now in terms of the flight delay, the pilot stated that there were mechanical issues that needed to be looked at and that the issue was not too serious. Well this obviously makes me nervous. So yeah, I won’t be flying with this airline again. I regret not booking with another airline. Thank goodness I’m not flying AA on my return to YYZ."
"   What a terrible experience on American Airlines. First we have a 4 hour delay in Charleston, because apparently the air conditioning on the plane wasn't working. Then after 2 hours trying to fix it they finally assign another plane to come pick us up in Charleston from Charlotte, NC. This delay causes us to miss our connecting flight and bumps our departure to tomorrow morning (or so we thought). Upon arrival in Charlotte, we find out that our flight to Des Moines was delayed too allowing us to make the flight however it was too late, they sold our seats and we couldn't get on the flight despite being on that flight to begin with. This experience caused me to miss a critical business meeting. I've had nothing but poor experiences with American and it's frustrating to yet again be stuck in a connecting city when it turns out I was on time for the flight anyhow. Thanks for selling the seat that was mine and bumping me to the following day. Come to find out while mingling with a frequent traveler departing Charleston, this is a regular occurrence and this plane frequently has mechanical delays. Take the time to service your equipment. We all have families to get home to, busienss to tend to and we all pay a pretty penny to fly with you. It's clear my money is better spent with a competing airline."
"   Wilmington to Portland (Maine) via La Guardia. Delta seems to be using a bait and switch booking for their flights. I booked this trip for my 90 year old parent and this is how she was treated. First early morning flight was canceled, no warning after she was already at the airport. Delta rebooked for the next morning. The next morning, the rebooked flight was canceled, again she was at the airport before they announced it. Delta rerouted her through multiple airports. It took another 12 hours to get to destination, so lost a full day and a half of vacation, plus the exhaustion and cost of multiple cab trips to and from the airport. Flight home, checked flight and said on time, got to airport - flight was canceled. Delta rebooked through another route. Got to second leg and connecting flight is canceled, so she is sitting at midnight in the airport, waiting again, exhausted. This makes 100% of Delta flights I booked, canceled after getting to the airport. ."
"   Worst customer service I have received. I had a flight from Houston to New York scheduled for today, Monday the 13th, and have been calling to adjust my flight due to the storm since Friday. I was told numerous times that my flight would not be affected by this storm and that in order to change my flight I would need to pay a change fee and the difference. This is completely unacceptable when you have customers being proactive and willing to take earlier flights. I was more than willing to pay the difference in the flight, but no fee waiver was offered. After 4 calls and no help from any customer support representative my flight has now been canceled with no option but to fly out mid-day Wednesday. I am not only losing business but have important job opportunities at risk. "
   Worst flight crew I have ever experienced. It takes a little over an hour of flight time from Arizona to Las Vegas. However it took us over an hour playing musical chairs. For some reason American Airlines could not get it right with the seating chart. They was a mom and daughter who was given completely different airline passes. They boarded the plane and then realized they had the wrong boarding pass. Scary that can happen. None the less we sat on the tarmac for an hour and a half watching the flight crew switch people from seat to seat. 
   Worst travel experience ever. I was traveling for business and it was horrible! Delta staff was nowhere to be found and kept postponing but not canceling my flight for 10 hours! Every Delta employee I dealt with was rude and horrible customer service. I ended up driving from Atlanta to Nashville to try and catch a flight and when I arrived in Atlanta on the 6th at 4am the staff that opened up was incredibly rude. They did not help me rearrange my flight and I went to American Airlines who were helpful and got me home. When I asked Delta for help getting my luggage that was still on my cancelled plane in Atlanta they told me to have American Airlines handle it and it was no longer their responsibility. Great customer service in stressful times creates customers for life - Delta did not earn any customers for life that day. 
"   Zurich to New York JFK. After having a horrible experience departing with Delta back on June 21, 2017, when I returned to JFK, I went through customs and monitored the electronic board for the carousel for baggage. Plane landed at 1:12pm, and at 2:10 the baggage was still not listed. Finally, a number of us started asking various employees who would walk by (almost always not a Delta employee but an airport one), and finally someone said ""The board is not correct. Wait for an announcement."" Eventually we were told the bags had been already out on Carousel 4 (and there were dozens of flights from Delta and other carriers, with hundreds if not thousands of people in the whole area). Disgusting, and incredibly unprofessional. We need in the USA to follow Europe and punish airlines when they screw us over."
   Zurich to New York JFK. The travel went without a problem from the check-in to getting our luggage. I appreciate the level of consistency in the service. All personnel were professional and efficient. Airplane was clean and comfortable. Food and beverages were better than average and more than sufficient. The flight attendants were attentive and the pilots kept us informed. This is the standard I expect from Delta and I am rarely disappointed.
"  
Mexico City to Miami return. AA1031 and AA2416. Both flights on 319, although going out was a better seat (row 12 both ways), return had no legroom whatsoever. To the flights, not charged for bags which was good, no beverage service apart from soft drinks and coffee/tea. Flight was early into Miami but waited 45 mins to get to gate, probably not Americans fault. So late. Return on time but seat room bad, I measured 27 inches, almost impossible for a 6 foot person to sit. Broken bag on return, sorting out now."
"  Absolutely terrible. The airline chose to cancel my flight so they could reroute numerous people and squeeze in their 18 stand by passengers. By doing this they missed my connection flight (even with a 3 hr layover). Upon arrival they scheduled me for a 6pm flight. At 5.45 American Airlines over-rode the airports authority and cancelled our flight, because they wanted more passengers from yet another rerouted plane catching my connection, except after making us wait an extra hour for them to make yet more money, the impending airport had a slight emergency. Had American thought of their passenger who booked months in advance, instead of stand-bys I would have made my trip in the scheduled 4hrs, instead of 18. They refused to re-fund any money. They are a monstrosity of an airline. Every other company made their flights to the same airports on schedule without delay. They claimed inflight wifi, none. It connected but didn't work. They are utterly useless."
"  Absolutely the worst communication from American Airlines. Rude staff, flight from Philadelphia to Seattle got delayed 9 hours with yet again no communication to the guests. I will drive to the rest of my vacations due to the experience we received. This is unacceptable. 2 thumbs down will not recommend this flight to anyone, friends or family"
"  Although I had an American Airlines economy class ticket I was able to select an aisle seat in premium economy which has a 3-3-3 seat layout. The cabin was packed for this flight from London to New York JFK. The plane departed on time but after landing at JFK could not find a gate for over 40 minutes making a mockery of arriving on time. We sat strapped listening to regular updates from the cockpit. The plane was clean; the toilet ran out of tissue paper and a flight attendant had to be told. Soon after takeoff a packet of salted pretzel was given out to the passengers but no drinks leaving my mouth totally dry. Dinner was served soon after with complimentary wine and beer. I chose a pasta dish. The small tray was overloaded with smallish portions from all the food groups - salad, bread, entree, dessert. A hot snack was provided before landing. A large selection of films on the personal IFE but the free headphone provided was so poor in quality that I did not watch or listen to anything as the sound was inaudible over the roar of the engines. Advice: bring your own headphones. The seat was not comfortable at all. The padding and cushioning was rather thin. Worse was the tapping you felt on your back whenever the passenger behind pressed buttons on her IFE to select items for viewing - so thin was the cushioning. Not to mention the lack of any lumbar support. Flight attendants were dutiful and appeared when needed. Overall, another unmemorable flight and totally unimpressed with premium economy."
"  American Airlines check in was very easy and we dropped off our bags at the bag drop. I am Pre Check so security was quick. However the gate area was crowded as the flight from Phoenix to Maui was full so it was hard to hear boarding announcements. Gate agent was pleasant. This is a B757 which means it is old. There is no seat-back IFE just the large monitors placed throughout the cabin. Didn't watch the movie because the sound was not very good. I had my tablet with me so I just watched a couple of downloaded movies on the 6 hour flight. Flight attendants came through the cabin a couple of times with drinks and selling snacks. One of the attendants was cranky but the others were very pleasant. Seat was worn and could use an upgrade. The flight was generally comfortable, we left on time and arrived on time and our bags were out about 20 minutes after we landed. Overall a reasonably good flight. Sometimes I think only people with bad experiences write on these review sites. I have generally been pleased with AA."
  American Airlines flight from Paris was canceled and caused us to experience a 24 hour delay in returning home. Connecting flight from Philadelphia to Denver was then also late by an hour. Ended up spending 23 hours total for this flight from Paris to Denver. After we were notified of the flight was canceled we were only given a phone number to call and had to reschedule our own flights on our own time.
"  American Airlines is by far the I have ever flown. Every single person I came in contact with today for my flight from New York JFK to San Jose was so incredibly rude. First was the man who curbside checked my bags, who talked to me like a complete idiot and then demanded he get a tip before he even began to check my bags. Now I am sitting at my gate where the rude gate attendants asked for people to check bags. As I go up to do so, they rudely asked what I was doing up there then I told them I would like to check a bag to help and (again with all this attitude) asked what seat I was in, I proceeded to tell her, then she barks at me telling me that's not my seat number asks for my last name, and then repeats to raise her voice and tell me that's not my seat number and I need to go sit down. I am fuming right now. I will never ever again fly with American Airlines. I have never been treated this poorly before by so many employees. American Airlines you are a disappointment."
"  American Airlines is honestly one of the worst I've flown. My flight from Columbia to Los Angeles via Dallas was re-routed due to weather, which is fine, however passengers were told they could not leave the plane or else they wouldn't be able to get back on for over 3 hours. Finally we were allowed to fly again and the staff at the gate seemed to not know where to redirect everyone to. They simply didn't plan ahead in any sort of way. When I was able to get my ticket (because the layover plane I previously had a ticket for has left long before), I had to wait 2 more hours because the flight crew had not arrived. The plane was  more and more delayed. Additionally, they gave no sort of accommodation to make up for the massive time gaps. They sat me and my father in the very back with no hope to move up due to their policy of overbooking. Hands down one of the worst airlines out there. They are unorganized and do not care in any way about the customer. They have no communication skills or ability to handle inconvenienced customers. Do not give them your money."
"  As always, am never disappointed at being continually disappointed by American Airlines. They have a new policy: they do not check luggage from one of their flights to another of their flights if it is on a separate reservation. If I had booked the tickets on the same passenger name record, it would have cost $2,000 more. American Airlines (along with UAL) seems to revel in seeing how much lower they can plumb the depths of customer service. Although I am platinum elite with this company, on this itinerary they tried twice to collect $25 for a checked bag onto an international flight for a Platinum member (two reasons why the checked luggage is free - want a third? I have an AA credit card). Then they tried to blame Alaska Airlines (a very bizarre attempt to shift responsibility). Delta checks luggage onto Air France and KLM and any other carrier they have a baggage agreement with, and so does UAL (even though I would avoid them because no one wants to be dragged off the airplane and beaten in the gate lobby). AA doesn't even have a ticketing/baggage agreement with AA anymore, so I guess not only are passengers blackballing the company but other airlines as well. In addition, with my platinum status I am supposed to have access to their lounges on international bookings. However, it was refused me this time b/c the connexions were extending past 24 hours even though every connexion was valid and legal. I spoke to a supervisor in the Admirals Club, but it seems AA doesn't empower any of its staff to make logical business decisions in order to serve the public. I was told I could pay $59 for a perquisite that is supposed to be gratis. By the time I made it over to the AA Eagle concourse at LAX, I was then within this 24-hour window and could use the lounge. Like I said, they seem to relish putting their thumbs in the eyes of the public, and I blame the airline companies in America (not in Europe where they are without exception gracious and hospitable to their passengers) for the increase in ""air rage"" incidents by always doing their best to enrage the public with their fees and poor service. This is not a problem in Europe where you are treated as a human being. Not in America - there, you are just a member of a crowd they have to control."
"  As usual the flight is delayed. It has been four hours so far. The attendents making the announcements scavenged all of the drinks and snacks that were put out for the passengers on the delayed flight. The attendents working the counter also were extremely rude. Some of the passengers were making statements of frustration and the attendents were actually yelling back saying it's not their fault and we all should just quit complaining. Unbelievable! Instead of appreciating our business and apologising for the inconvinience of being delayed (once again, this is my 17th delayed flight in the last few months) the employees got defensive, rude and disruptive. Instead of American being empathetic and compensating passengers with miles, they are rude and unappreciative of their customer base. Not happy with this airline at all."
"  Atlanta to Boise via Salt Lake City. I had an excellent experience with Delta. Easy boarding, staff were helpful, the plane was newly renovated and had one of the best in-flight entertainment systems I had used recently. I really enjoyed my trip, and the Delta staff went above and beyond as far as I was concerned."
"  Atlanta to Rome with Delta. Delayed, bumped, stranded for over 24 hours. I spent over 4 hours on the phone with many agents. Every agent had a different story. Agents in the airport were over worked and unable to assist the large amount of stranded passengers who were all extremely unhappy. Absolutely no assistance was offered. No suggestions as to what do or where to go. I am shocked to be treated this way by Delta."
"  Austin to Tampa via Dallas with American Airlines. On the finale leg of my trip, I was told I needed to check my bag. The gate attendant asked me to test it in the check bag container and after fitting perfectly (I was on two day business trip) she tells me the bag is too large. I was perplexed and handed them my bag. The two passengers in front of me were carrying larger bags and large computer bags. One was a AA employee, of course they were not asked to check their bag. The traveler behind me acknowledged how strange the interaction was and that my bag was clearly not too large. I am livid as I sit and watch bag after bag roll by me. Now as I land at my home destination instead of walking to my car, I will be sitting at the baggage claim. Classy AA. Ask for volunteers, don't force your paying customers into wasting their time."
"  Baltimore to San Diego via Salt Lake City. The worst part of my trip was Delta. Only 2 staff working at the check in counter. There was a huge line of about 45 minutes. We were afraid of missing our plane. The machines they had for the check in procedure were not working. When my turn arrived, I asked for help. The guy told me to go to a different desk to get assistance. When I got there the lady told me I had to wait in another line or if not I could call a number. I dialed the number but they had me 10 minutes waiting. This is not the first time I had problems with them. I do not want to fly with them anymore. Enough is enough."
"  Basic economy tickets with this airline are a scam. We were shocked to find that the bags that we have always used as carry-ons were now charged $25 each. One of our carry ons was accepted for the flight on the trip out but on the way back we were informed at the gate that it would cost $50 for that one. When we got on the plane we noticed that the passenger next to us, flying with the same economy ticket had a carry on under his seat as big as the one that we just had to pay for! We spent $150 extra in baggage fees over the cost of 3 tickets that we will ask for a full refund for. The customer service was the worst that we have experienced in our many flight travels. I've also attached a picture of my medicine pocket of my bag after they handled it. American Airlines...you get a big zero from us!"
"  Buenos Aires to Dallas DFW. First flight for me with the new American Airlines business class flat bed. The thing looks great, lots of storage space, great in flight entertainment system and very decent food. Staff was pleasant. It all went a bit downhill when I tried to sleep. The seat is awkward and asymmetrical when flat. It's very hard and really tight in places. In my case, seat 2D, the left armrest goes down while the right is fixed meaning great shoulder space on your left and squuezed in on the right. There is a big pad on the right side of the seatbelt which gets in your way every time you turn over. Also the tray does not stow away which means you bang your knee every time you turn. When lying on your side one side is quite restricted with regards to bending your knee. Altogether these things seriously impact sleep quality and I wonder if they tested them extensively before introducing them."
"  Chicago to Las Angeles. I'm a pregnant woman traveling with two young children. American Airlines doesn't let families with small children preboard. My youngest fell asleep and I couldn't wake him up so I had to carry him. I always condense carryon bags into a medium sized duffel until I get on the plane and then I take them out once on the plane (I have to bring a nebulizer and emergency bag with Eli pens and allergy medicine for my 3 year old, so it's easier to carry one bag on/ore the plane than multiple small bags) - and they told me I couldn't bring the bag on. I opened the bag and showed them what was in it, and they made me empty the bag (while carrying my sleeping child) and carry on the bags (5 in total) separately."
"  Chicago to Newark. Status quo ""I don't care"" mentality. Nothing new for an US based airline. 10 minutes before boarding people started asking why no one was manning the gate. We finally flagged down an airport rep who went into the computer to tell us the gate changed to the other side of the terminal. Upon checking for boarding, they asked me to check the size of my carry on. It fit, but touched the bar (make no mistake, it fit without pushing). The gate rep told me my bag had to fit without hitting the bar. When, I told him I could remove items to fit in my empty backpack (I'd rather have a light backpack) he slapped a tag and told me I was disrupting boarding (I was on the side of the line and not disrupting the boarding process). Without giving me a chance to unload my carryon a second gate rep came, forcefully took the bag from me and told me, ""you should have listened to the announcement, oh well"". I had just rushed from the other side of the terminal because they forgot to tell people they moved the gate. I dont know why I'm so disappointed in this ""im a flight rep, I make the rules"" mentality from a US based airline. But I am."
"  Cincinnati to Atlanta. I have to say, I haven't flown American Airlines in over 20 years. I found a great ticket price and thought the drive to Cincinatti was worth the hundred dollars I saved however, the experience is one I will never forget. The best I can say is you get what you pay for. Although the inflight service was excellent in the old planes and the flight attendants were warm and grand, the check-in counter people are subpar and definitely not worth the hassle of traveling with the company. I have chosen to just pay the extra dollars, plan ahead of time, and never fly with American Airlines again. The online response team gets back to you quickly with a response. However, the experience of the check-in counter people is amazing to me. They are slow. Which in my observation is not a ticket counter issue but a archaic technology issue. For sure you need to get to the airport 1.5 hours early because simply checking in takes 15-20 minutes per person. I didn't see anyone come to the front and get thru their process swiftly. As management chooses to assist who they want to assist with great customer service, I can truly say you should choose a different company if you want quality."
"  Cincinnati to Omaha via Minneapolis with Delta in First. Newly redone seats. Excellent service. A drink before we even departed. I am mid or top tier on 3 airlines in the US and travel multiples times a week for both business and leisure, so I feel I have a reasonable context from which to rate each experience."
"  Cleveland to Punta Cana via Charlotte. We travelled as a family of 8 for Christmas to Punta Cana. Thanks to AA we missed a whole day in Punta Cana because we missed our flight to Charlotte. We missed the flight because we were waiting for staff to bring a wheelchair for my grandmother who cannot walk through an airport. When we got to the gate, staff said the plane was gone and we were 2 min late. Staff even acknowledged that the time stamp on our luggage was an hour before boarding time. We waited an hour for a wheelchair. We told them we could push the chair but they did not allow it. There was only one lady working the wheelchair area. Of course it being the holidays they could not get us to our destination that day. We flew to Charlotte that day but had to stay the night. They gave us 1 room for my grandmother since she needed the wheelchair, but we had to pay for additional rooms. I guess AA thought we could have left an old lady and got on a flight without her. We are a family! We come together and leave together! The luggage was a whole other situation. We had the AA agent check all of our luggage tickets. She ensured us that once we missed the flight our luggage did not go either. Well, my luggage was in Punta Cana without me. Once we made it to Punta Cana only 1 family member's luggage came on the belt! Total disaster and staff had no idea where it was. Everyone elses luggage eventually came and all was good. I am very disappointed in AA, we even tried to get refunds and just cancel the trip. They would not give refunds because they said it was our fault that we missed the original flight. We had travel insurance. This is the short version of what happened. The misinformation from AA agents in Cleveland, Charlotte, and Punta Cana is another story. Never again. Oh no wifi on the plane, but the flight attendants were nice. On the way home, I did have to listen to the flight attendants entire personal conversations because I was sitting in the very last row. That was annoying because I wanted to sleep."
"  Dallas to Kansas City. This has been a terrible experience. I have been sitting on this plane in Dallas for 45 minutes. We have not moved. As a passenger, we are sitting here like a group of prisoners. Sun is shining, no excuses for this type of treatment. I will arrive more than an hour late, so my vacation is already off on the wrong foot. I planned everything perfect for my trip involving multiple families, but made one mistake. Relying on American Airlines to actually be effecient and get me to Kansas City on time. Now I have 15 people waiting at KC airport as we sit on a plane in TX."
"  Dallas to Louisville via Detroit with Delta. Flight was delayed for 6 hours for mechanical reasons. We were told before we left that there would be a hotel provided on several occasions. Once we arrived, we were told that there would be no hotel, but we were free to wait for the next 10 hours for our flight, but they did not know where our gate was."
